gameID,game_datetime,blackID,blackELO,redID,redELO,winner
57389863,2017-02-10 15:59:37,thao2016,1223,hoangbili,1331,red
57389864,2017-02-10 15:58:09,andrewng,1353,amcat8888,1251,black
57389865,2017-02-10 15:59:38,cwn6982g,1331,namnguyen1005,1277,red
57389866,2017-02-10 15:49:57,darkenho,1711,388ho,1387,black
57389867,2017-02-10 16:00:31,sapcodiban,1183,ngm9936g,1243,black
57389868,2017-02-10 15:44:33,dbb6432g,1210,duongviethu,1291,red
57389869,2017-02-10 16:02:58,hieuquyen,1347,phongvungliem,1336,red
57389870,2017-02-10 15:55:21,lhp1235,1028,skf2020g,1139,red
57389871,2017-02-10 15:58:56,nfm6559g,1220,ndt1234,1283,red
57389872,2017-02-10 16:04:02,boonchu123,1571,natural2016,1528,red
57389873,2017-02-10 16:00:28,fgf7753g,1200,pbf3663g,1282,red
57389874,2017-02-10 15:59:23,kbd8847,1675,dungvinhphuc,1455,black
57389875,2017-02-10 15:59:43,nms7833g,1162,tdonline,1071,black
57389876,2017-02-10 16:00:57,ppp2628g,1132,jormkon,1127,black
57389877,2017-02-10 16:03:26,tieuthu9x,1594,phamva1010,1676,red
57389878,2017-02-10 15:49:31,kwg2455g,1147,spd5425g,1574,red
57389879,2017-02-10 15:45:04,thichtcotuong,1286,nghienco,1181,black
57389880,2017-02-10 15:52:09,oanhdung,1214,canhdv,1176,red
57389881,2017-02-10 15:46:04,thaolon,1307,pnf2713g,1436,black
57389882,2017-02-10 15:59:58,tmw516g,1124,dkb6114g,1127,black
57389883,2017-02-10 15:59:47,loan96,1459,puma001,1435,black
57389884,2017-02-10 15:54:09,wgd4463g,1154,moichoico2t,1188,red
57389885,2017-02-10 16:01:08,pmc2521g,1095,dbb8248g,932,black
57389886,2017-02-10 15:53:53,kdg1256g,1218,ghecho8,1168,red
57389887,2017-02-10 15:45:22,tcs3820g,1254,tfd5789,1298,red
57389888,2017-02-10 16:01:37,tinhoc111,1602,543ppp,1626,red
57389889,2017-02-10 16:00:28,minhtinh1984,1225,bpf1819g,1046,black
57389890,2017-02-10 15:52:49,phungdinhdien,1354,dtf6496g,1198,black
57389891,2017-02-10 15:57:46,tpg7569,1071,gkg6009g,1211,red
57389892,2017-02-10 15:49:12,hocmaico,1124,gcs6196g,1147,red
57389893,2017-02-10 15:56:53,donghaipw,1267,anderson05,1303,red
57389894,2017-02-10 16:00:50,kds8971g,1146,dnb4572g,1176,black
57389895,2017-02-10 16:00:37,rccy,1282,huonglee,1110,black
57389896,2017-02-10 15:51:17,phongaia,1167,gff4195g,1064,red
57389897,2017-02-10 16:00:13,yenloan2009,1349,vubinhchanh,1300,black
57389898,2017-02-10 15:49:17,tmk9641g,1131,btf4127,1349,red
57389899,2017-02-10 15:56:23,nguyenthai79,1369,gwt9273g,1194,black
57389900,2017-02-10 15:48:05,lienbinhchanh,1224,tranduchien,1370,red
57389901,2017-02-10 16:01:22,wmf6834g,1400,tqtqtq,1437,red
57389902,2017-02-10 16:00:49,cmm8675g,1096,gpb1435g,1192,red
57389903,2017-02-10 15:58:47,stm3460g,1443,bfn5804g,1478,red
57389904,2017-02-10 16:05:14,jormkon,1111,ppp2628g,1148,red
57389905,2017-02-10 15:57:19,ngw9833g,1272,pgb262g,1261,black
57389906,2017-02-10 15:51:31,nss3176g,1135,wcn8389g,1178,red
57389907,2017-02-10 15:57:58,bfb5247g,1326,phu3ty,1076,black
57389908,2017-02-10 16:01:36,rainbow3333,1268,tienxu80,1254,red
57389909,2017-02-10 16:02:06,xxx2211,1350,vtcss501,1450,red
57389910,2017-02-10 15:58:45,gbt5992g,1214,hoimathuong,1146,black
57389911,2017-02-10 15:52:05,ngodangha62,1056,ngogan,1173,red
57389912,2017-02-10 15:57:52,tlpi,936,saunhattoan,1547,red
57389913,2017-02-10 15:56:14,tpn9518g,1074,fdt6790g,1221,red
57389914,2017-02-10 16:01:51,wsw3666g,1422,tienhanoi,1341,black
57389915,2017-02-10 15:56:24,hoangsinh,1131,wkn9669g,1332,red
57389916,2017-02-10 15:52:56,loser10,1090,mwf7236g,1200,red
57389917,2017-02-10 15:58:26,cts8701g,1053,mfg7749,1067,black
57389918,2017-02-10 16:03:34,ggsb2016,1266,trieuhq,1268,black
57389919,2017-02-10 15:53:05,gdg1518g,1221,dnp2967,1169,black
57389920,2017-02-10 15:59:50,trochoivui,1216,gpn9765g,1221,red
57389921,2017-02-10 15:56:39,fnc9492g,1317,ntb4613,943,black
57389922,2017-02-10 15:59:04,dangkhoa86,1008,wff6633g,1169,black
57389923,2017-02-10 16:01:09,baoicuucon,1669,dinhnai,1594,red
57389924,2017-02-10 15:51:01,ccn5695g,1054,tcd5348g,1177,red
57389925,2017-02-10 15:56:24,vinhxuanquyen,1380,diehardsg,1378,black
57389926,2017-02-10 15:59:58,checkcheck,1360,gkb1430,1362,black
57389927,2017-02-10 16:01:02,mkk1723g,993,wtw7835g,1095,red
57389928,2017-02-10 16:01:59,siu8888,1312,ctg2105g,1420,red
57389929,2017-02-10 15:59:24,melowhand,1422,my252,1389,black
57389930,2017-02-10 15:58:00,gpn4154g,1195,fgm6907g,1134,black
57389931,2017-02-10 16:00:11,vuaco17,1227,dkc1935g,1214,black
57389932,2017-02-10 15:55:00,chichu,1246,wtn947g,1171,red
57389933,2017-02-10 16:01:35,gbt5682g,1149,fwt9933g,1049,black
57389934,2017-02-10 15:54:52,tieulyphigai,1277,kck5016g,1401,black
57389935,2017-02-10 15:49:48,nkp1987g,1316,wbn6830g,1250,tie
57389936,2017-02-10 15:54:51,mcw3796g,1260,mpd2839g,1187,black
57389937,2017-02-10 15:53:28,tungden,1348,tiencooi,1205,red
57389938,2017-02-10 16:00:10,so1lunglo,1671,dtkietcn,1611,black
57389939,2017-02-10 15:44:29,cnb4167,1263,gsd5368,975,black
57389940,2017-02-10 15:59:15,wnn5694g,1449,hienanh214,1275,black
57389941,2017-02-10 15:59:10,macnhuhao,1417,ka3632,1425,black
57389942,2017-02-10 15:41:01,gamatmo,1456,tuanvanle,1314,red
57389943,2017-02-10 15:54:52,wks8864g,1223,gbk7740g,990,black
57389944,2017-02-10 16:05:15,pbf3663g,1294,fgf7753g,1188,black
57389945,2017-02-10 16:05:12,dungvinhphuc,1448,kbd8847,1682,red
57389946,2017-02-10 15:47:00,csdlmysql,1239,dbp4947g,1394,red
57389947,2017-02-10 16:01:28,fkd7450g,1295,kwf7507g,1156,black
57389948,2017-02-10 15:48:21,wtk5272g,1157,tanlam2907,1021,black
57389949,2017-02-10 15:58:49,nsc6634g,1248,guangliang,1111,tie
57389950,2017-02-10 15:53:31,hongtien,1217,justin2016,1473,red
57389951,2017-02-10 15:59:00,kaoandyeh,1416,chuvu2001,1381,black
57389952,2017-02-10 15:57:09,dck8520g,1264,wnb8321g,1249,black
57389953,2017-02-10 16:02:04,wfn3447g,1162,ppm1151,1208,red
57389954,2017-02-10 16:01:59,wfs9212g,1027,gsp1905g,1007,red
57389955,2017-02-10 16:01:09,mfn4722g,1236,chuonghuu,1380,black
57389956,2017-02-10 16:05:13,phamva1010,1688,tieuthu9x,1582,black
57389957,2017-02-10 16:00:13,wcp4114g,1287,namdat78,1380,red
57389958,2017-02-10 15:57:19,sanomy,1050,hoanhat,1135,red
57389959,2017-02-10 15:53:37,baduynguyen,1082,denvodung,1144,red
57389960,2017-02-10 16:00:28,haisaigon,995,nam7210,1118,red
57389961,2017-02-10 15:59:43,6chu,1206,2660mo,1501,red
57389962,2017-02-10 16:00:57,pmw2103g,1062,fnt6458g,1274,red
57389963,2017-02-10 15:57:41,alohim,1073,ongtuongsvdc,1168,red
57389964,2017-02-10 16:00:43,skm3308g,1200,gk3308,1217,red
57389965,2017-02-10 15:57:32,bacto3,1388,dn2008,1355,red
57389966,2017-02-10 15:56:01,nfd1095g,995,tienphuong11q,1121,black
57389967,2017-02-10 16:02:56,laivanduc,1309,toivaban,1256,black
57389968,2017-02-10 15:53:09,yeuvan,1397,gpt4956g,1208,black
57389969,2017-02-10 15:56:44,ndt8278g,1254,lengochien192,1291,black
57389970,2017-02-10 15:55:31,gmb1001g,1145,chesswarrior,1146,red
57389971,2017-02-10 16:04:22,0s0s0s0s,1735,fukuhara2,2044,red
57389972,2017-02-10 15:42:24,phuong12601,1194,dwt3368g,1309,red
57389973,2017-02-10 15:48:40,buptha,1231,dds3543g,1222,red
57389974,2017-02-10 15:48:26,nwp7795g,1170,tung1111,1047,black
57389975,2017-02-10 15:46:11,ngvanchin,1415,congago,1212,black
57389976,2017-02-10 15:57:26,congca2014,1319,honghai65,1327,red
57389977,2017-02-10 15:55:12,ductangvan,1424,bfd6615g,1394,red
57389978,2017-02-10 15:59:27,james1355,1235,pps7447g,1287,red
57389979,2017-02-10 15:48:44,longlonh,1117,bkf2100g,1159,red
57389980,2017-02-10 15:56:29,cmt7019g,1157,quocky0101,1164,black
57389981,2017-02-10 15:58:15,ngvanvien,1339,luongthangphi,1249,black
57389982,2017-02-10 15:50:33,rosenguyen,1168,sodier,1213,red
57389983,2017-02-10 15:54:01,drthanh32hvqy,1234,ngt9143,1202,red
57389984,2017-02-10 16:00:19,dudivocung,1333,thinh62bg,1237,red
57389985,2017-02-10 15:56:38,tuancuto,1151,mpt1104g,1345,black
57389986,2017-02-10 15:56:58,huyha86,928,phuoc1002,1248,red
57389987,2017-02-10 15:28:03,chetvedau,1599,wcp8843g,1455,black
57389988,2017-02-10 16:02:12,tuthu20,1546,bongsenxanh,1496,red
57389989,2017-02-10 15:52:55,yantolie,1209,pcb8729g,1167,black
57389990,2017-02-10 16:02:22,1bigpig,1260,bdw5904g,1289,black
57389991,2017-02-10 15:47:15,thaitrung123,1054,gcb9178g,1251,red
57389992,2017-02-10 15:56:06,cpg5709g,873,chipheo74,1193,red
57389993,2017-02-10 15:36:33,ksc7817g,1038,choivui99,1314,red
57389994,2017-02-10 15:55:13,nwn4025g,1171,nhonmk,1091,red
57389995,2017-02-10 16:00:37,quocvu81,1201,gdc1345g,1203,red
57389996,2017-02-10 15:47:00,pps8098g,1351,thecuonghp,1338,black
57389997,2017-02-10 15:56:54,miet1963,1307,ngophuc01,1167,black
57389998,2017-02-10 16:04:24,ktb7837g,1090,duykhanh05,1376,red
57389999,2017-02-10 15:55:13,hoangbanhts,1354,egcyuhve,1279,red
57390000,2017-02-10 16:03:20,dolien,1484,thaison1977,1462,red
57390001,2017-02-10 15:54:58,wwc8231g,1338,vanvuong,1419,red
57390002,2017-02-10 16:00:12,mcw5790g,1298,dtk8682g,1135,black
57390003,2017-02-10 15:57:13,lamgiang,990,cfs8054,1041,black
57390004,2017-02-10 15:46:08,wtb6641g,1128,thienhan,1097,black
57390005,2017-02-10 16:02:33,snc6141g,1085,gmc1602g,1426,red
57390006,2017-02-10 15:57:35,gnc3129g,1076,gsrr,1168,red
57390007,2017-02-10 15:55:57,sfc9902g,1311,xuandan2502,1190,black
57390008,2017-02-10 16:01:39,meotx,1017,gnc8521g,1013,red
57390009,2017-02-10 16:05:53,gpn9765g,1237,trochoivui,1200,red
57390010,2017-02-10 16:00:22,bomay1000,1082,mgg1126g,1403,red
57390011,2017-02-10 15:59:39,dpn2162g,1148,twk7029g,1560,red
57390012,2017-02-10 16:06:11,mpd2839g,1174,mcw3796g,1273,red
57390013,2017-02-10 15:57:44,binhy,1229,minhkhaicm,1201,black
57390014,2017-02-10 16:01:37,skw3944g,1212,gkn6820g,1097,black
57390015,2017-02-10 15:58:02,tmn6638g,1140,bwt2565g,1192,red
57390016,2017-02-10 15:48:39,ngokhanhancr,1177,trankhai1995,1290,red
57390017,2017-02-10 16:03:31,hoangduy219,1444,choichutda01,1347,black
57390018,2017-02-10 16:02:38,vuxuanhuy,1202,judasa,1289,red
57390019,2017-02-10 15:55:39,cubochauong,1076,ttc3907g,1229,red
57390020,2017-02-10 16:00:53,gnt586g,1479,hutieude,1441,black
57390021,2017-02-10 15:58:14,ngocdanh1444,1461,hasonnguyen,1506,red
57390022,2017-02-10 16:00:41,chaunguyen05,1353,kbc5205g,1310,red
57390023,2017-02-10 16:04:58,kayn97,1594,coly999,1587,red
57390024,2017-02-10 15:57:00,bkd7047g,1154,donn2013,1247,red
57390025,2017-02-10 16:04:59,dtb7734g,1362,wtc2219g,1176,red
57390026,2017-02-10 15:57:12,cotan,1175,phamtinh2016,1468,red
57390027,2017-02-10 15:59:44,tdw169,1063,buithiem,1112,red
57390028,2017-02-10 16:03:12,bopmaster,906,hieule,1347,black
57390029,2017-02-10 16:00:35,sfd7476g,1227,mfd8881g,1464,red
57390030,2017-02-10 15:54:18,kpk8508g,1094,fnc3414g,1348,red
57390031,2017-02-10 16:02:00,cck7672g,1412,vtoono,1293,black
57390032,2017-02-10 16:03:16,fct4157g,1296,bcd8696g,1198,red
57390033,2017-02-10 15:59:17,tsp5568g,1205,jackal1993,1285,red
57390034,2017-02-10 15:54:03,scp3723g,1200,sonha76,1278,black
57390035,2017-02-10 15:54:04,brianb118,1615,twf1113g,1169,black
57390036,2017-02-10 15:53:38,gpp8963g,1028,pkk910g,1186,black
57390037,2017-02-10 16:02:48,dungctoc,1135,vanlien169,1202,red
57390038,2017-02-10 15:57:59,mmc8664g,1297,kww6921,1357,red
57390039,2017-02-10 16:01:05,pdd4675g,1305,vuilennao66,1386,black
57390040,2017-02-10 15:58:59,ggs9365g,1191,hoahongbalieu,1381,black
57390041,2017-02-10 16:03:53,pfb4758g,1140,horaceispk,1117,red
57390042,2017-02-10 15:57:04,giangoc0501,1567,huydoson,1669,red
57390043,2017-02-10 16:01:54,dcc8148g,1237,huyentran1502,1316,red
57390044,2017-02-10 16:03:29,mnk9919g,1563,cpn2697g,1557,red
57390045,2017-02-10 15:59:33,websiteplayok,1184,hiepsi1,1040,black
57390046,2017-02-10 16:03:07,mailanss,1346,tmb2343g,1311,red
57390047,2017-02-10 16:01:27,bdk3746g,1491,spw9460g,1387,red
57390048,2017-02-10 15:57:53,pnc6702g,1301,bbd2749g,1185,black
57390049,2017-02-10 15:59:47,dinhhd,1302,nguyenhai58,1306,tie
57390050,2017-02-10 16:01:05,kachusas001,1144,garychan1956,1167,black
57390051,2017-02-10 16:02:38,bobqq,1060,thanbai,1253,red
57390052,2017-02-10 16:02:27,buidiep,1491,anhba6,1253,red
57390053,2017-02-10 15:51:51,trongthanh17,1279,ihateu123,1297,black
57390054,2017-02-10 16:02:43,nms2505g,881,pgs5974g,1139,black
57390055,2017-02-10 15:56:27,vuivehihi,1438,dongke,1401,red
57390056,2017-02-10 16:01:29,tapviai,1274,xma2576,1317,red
57390057,2017-02-10 15:53:11,peace2800,1488,cuibap2017,1320,tie
57390058,2017-02-10 16:01:43,truonghn1979,1432,khoaito,1525,red
57390059,2017-02-10 15:50:11,huyenle,1356,congkhanh1957,1306,black
57390060,2017-02-10 15:59:18,hoanhalong,1282,hanhthaoan,1241,red
57390061,2017-02-10 15:47:18,hathanhduytv,1369,sunday1956,1485,red
57390062,2017-02-10 16:06:28,tieuthu9x,1571,phamva1010,1699,red
57390063,2017-02-10 15:42:35,mtb6978,1269,tdc9192,1428,red
57390064,2017-02-10 15:59:13,csd2709g,1575,kythutrang,1671,black
57390065,2017-02-10 15:51:24,wcs7367,1225,caycanh,1158,black
57390066,2017-02-10 15:50:47,ckb5111g,1322,kpw9673g,1119,black
57390067,2017-02-10 16:03:40,dwp7696g,1084,felixngu,1236,black
57390068,2017-02-10 15:51:25,wss5503g,1042,kfb7156g,1109,red
57390069,2017-02-10 15:55:37,quataohong,1166,dangvanngoc37,1361,red
57390070,2017-02-10 15:59:57,foncc123,1416,nghuuthieu,1509,black
57390071,2017-02-10 16:03:06,thaoxdmc2016,1378,thang8180,1340,red
57390072,2017-02-10 16:03:26,covit76,1310,anhco,1059,black
57390073,2017-02-10 16:00:00,psg722g,1181,bpm133g,1157,black
57390074,2017-02-10 16:07:17,gcb9178g,1259,thaitrung123,1046,black
57390075,2017-02-10 15:50:56,vinhthoi,1130,wu4729,1169,red
57390076,2017-02-10 16:00:40,caodangbinh,1348,haoxm111,1453,red
57390077,2017-02-10 16:04:51,fpc7668g,1084,ffb3825g,993,red
57390078,2017-02-10 15:59:17,phanduy1368,1153,tsb9317g,1192,red
57390079,2017-02-10 15:57:52,linhpdl123,1239,camtu2003,1323,black
57390080,2017-02-10 15:48:09,enhoavocung,1381,vuidchaud,1520,red
57390081,2017-02-10 16:04:06,kuenwong,1379,75c1,1246,black
57390082,2017-02-10 15:53:50,sff901g,1171,gacotuong113,921,black
57390083,2017-02-10 15:55:09,phienban2,1101,wst1381g,1108,red
57390084,2017-02-10 15:49:17,lamvancan,1329,abcdez123,1335,black
57390085,2017-02-10 16:01:14,sck7473g,1056,daophu6,1070,red
57390086,2017-02-10 16:05:03,tunglam48,1142,zxcvbnm1,1123,black
57390087,2017-02-10 16:02:58,kiemtra1234,1299,cocday,1453,red
57390088,2017-02-10 15:52:27,tiennghiahd,1375,dominhtuan123,1336,black
57390089,2017-02-10 15:56:19,vinhhn,1454,pst7048g,1222,red
57390090,2017-02-10 16:02:37,02hoang,1317,daihiep2012,1354,black
57390091,2017-02-10 15:57:42,ctm8283g,1136,cbp1375g,1198,red
57390092,2017-02-10 16:02:44,longnhi2014,1625,duythe,1597,red
57390093,2017-02-10 15:54:48,gpf1113,1338,vitbackinh22,1332,red
57390094,2017-02-10 15:54:50,mobiledev,983,gbk9703,1094,black
57390095,2017-02-10 15:56:37,tfp362g,1188,foksp,1151,red
57390096,2017-02-10 16:02:27,dwc9669g,1489,quoctoando788,1469,black
57390097,2017-02-10 15:48:13,kon6737,1280,cwb6658g,1253,tie
57390098,2017-02-10 15:53:02,leminhhanh,907,phuvan1985,1174,red
57390099,2017-02-10 15:55:06,mpt3027g,1034,ksd2182g,1121,red
57390100,2017-02-10 16:00:45,baongoc01,1064,cdw7451g,1171,red
57390101,2017-02-10 15:59:25,embe456,1208,skw7245g,1339,red
57390102,2017-02-10 16:05:02,kbm6198g,1147,thuongthuy87,1463,red
57390103,2017-02-10 16:07:20,thaison1977,1479,dolien,1467,red
57390104,2017-02-10 16:01:18,gfs5724g,1287,phuongdong,1531,black
57390105,2017-02-10 16:04:09,mgg9873g,1226,dthai,1322,red
57390106,2017-02-10 15:59:19,ngocoanh,1156,t061,1304,red
57390107,2017-02-10 15:56:00,chihnd,991,phomoi123,1319,red
57390108,2017-02-10 16:00:00,cocollinson,1182,wdn8871g,1072,black
57390109,2017-02-10 15:57:42,ddk2221g,999,ncm8611g,942,red
57390110,2017-02-10 16:02:23,fck3850g,1130,tuyenbaccan,1418,red
57390111,2017-02-10 15:52:03,swt718g,1131,mittohoangpt,1304,black
57390112,2017-02-10 15:55:40,hoctap,1114,lephu0109,1233,black
57390113,2017-02-10 15:59:12,stancer,1422,khuong2016,1340,red
57390114,2017-02-10 15:59:55,ngoquocthinh1,1459,pmw1962g,1205,black
57390115,2017-02-10 16:00:03,binhhy,1485,nguyenvanhy,1414,red
57390116,2017-02-10 16:05:46,ngogan,1184,ngodangha62,1045,black
57390117,2017-02-10 16:05:37,tqtqtq,1451,wmf6834g,1386,black
57390118,2017-02-10 15:57:48,gdk6968g,1002,nhatbinh,1133,black
57390119,2017-02-10 15:55:05,fbg853g,1185,luudungcam,1295,black
57390120,2017-02-10 16:02:23,pwp7598g,1242,mwf4602g,1276,black
57390121,2017-02-10 16:06:13,dtkietcn,1598,so1lunglo,1684,red
57390122,2017-02-10 16:02:57,namly,1374,hchchaha,1460,red
57390123,2017-02-10 16:01:40,hoangton,1277,buidung1971,1200,black
57390124,2017-02-10 16:03:01,ghhsd,1329,tommy22,1096,black
57390125,2017-02-10 15:53:49,bcb8283g,1195,ndd9941g,1156,red
57390126,2017-02-10 16:00:36,gnb1780g,1425,tuelamchess,1049,red
57390127,2017-02-10 15:57:11,dgb6922g,1088,phuockhang,966,black
57390128,2017-02-10 15:52:38,duahaungon,1245,motconvit,1287,black
57390129,2017-02-10 16:05:20,543ppp,1641,tinhoc111,1587,red
57390130,2017-02-10 16:05:00,dinhlan123,1308,linhchi,1217,red
57390131,2017-02-10 15:49:54,chuongminh,1416,thitot,1464,red
57390132,2017-02-10 15:49:48,0930,1262,locxidauden,1183,red
57390133,2017-02-10 15:44:06,koreakimm,1235,fmk5806g,1223,black
57390134,2017-02-10 16:03:33,tapchoico6789,1512,hanoi99,1664,black
57390135,2017-02-10 15:43:08,mck8899g,1268,ssp7507g,1308,tie
57390136,2017-02-10 16:08:33,kpw9673g,1111,ckb5111g,1330,black
57390137,2017-02-10 15:54:45,bbt7533g,1259,cpc1801g,955,black
57390138,2017-02-10 15:52:56,dpm6130g,1194,dkn7163g,1369,red
57390139,2017-02-10 16:03:51,hoantoanmien,1486,tuandaivuong,1360,red
57390140,2017-02-10 16:03:02,slowgood,1472,ducdt,1498,red
57390141,2017-02-10 16:05:14,tdonline,1059,nms7833g,1174,red
57390142,2017-02-10 15:54:31,cwp5929g,1305,tmg6899g,1170,black
57390143,2017-02-10 16:03:00,toantot,1345,pvtrung66,1317,black
57390144,2017-02-10 16:03:30,wmm1838g,1024,sff9140g,942,black
57390145,2017-02-10 16:05:52,gcs6196g,1162,yenloan2009,1363,black
57390146,2017-02-10 16:03:24,lam3426,1187,tvaz123,1132,black
57390147,2017-02-10 16:05:09,namnguyen1005,1295,cwn6982g,1313,red
57390148,2017-02-10 15:51:20,wwb6775g,1231,asdf0000,1219,black
57390149,2017-02-10 16:02:16,nfw3354g,1152,bmw5414g,1140,red
57390150,2017-02-10 15:55:24,thoxinhcute,1345,kingleung1328,1267,black
57390151,2017-02-10 16:07:01,nkd9130g,1292,tfd5789,1312,black
57390152,2017-02-10 16:08:48,gacotuong113,915,sff901g,1177,black
57390153,2017-02-10 16:00:53,nfs662g,1167,wds1545g,1323,black
57390154,2017-02-10 15:59:08,bst8623g,1298,twopointthre,1452,tie
57390155,2017-02-10 16:09:30,phuockhang,955,dgb6922g,1099,black
57390156,2017-02-10 15:51:29,smm8285g,1145,ducovi,959,black
57390157,2017-02-10 16:03:37,zwpphuc,1452,ddd9661g,1234,black
57390158,2017-02-10 15:53:40,trinhvancanh1,1314,ame3323,1492,red
57390159,2017-02-10 16:05:14,sww4579g,1100,xiangqi001,1412,red
57390160,2017-02-10 15:55:04,yangweipeng,1714,sbf8047g,1641,black
57390161,2017-02-10 16:01:57,mauvu,1295,cst7609g,1490,red
57390162,2017-02-10 16:00:27,ttm9897g,1215,baoanh,1425,red
57390163,2017-02-10 15:43:57,thuyduong2309,1022,giavinh,1124,red
57390164,2017-02-10 15:55:40,fdn5369g,1339,pnw2710g,977,black
57390165,2017-02-10 16:07:41,choichutda01,1335,hoangduy219,1456,red
57390166,2017-02-10 16:04:04,sdk4332g,1021,mks3115g,1247,red
57390167,2017-02-10 16:03:42,dbn5164g,1001,spk4171g,1051,red
57390168,2017-02-10 16:00:02,dongnguyendu,1086,xuanchien,1365,black
57390169,2017-02-10 16:04:10,fkw1739g,1339,ccb9552g,1182,red
57390170,2017-02-10 16:08:10,huydoson,1680,giangoc0501,1556,black
57390171,2017-02-10 16:00:15,ndn3334g,1163,ctm878g,1288,black
57390172,2017-02-10 16:02:12,binhrau1984,1302,binhminh378,1302,black
57390173,2017-02-10 15:50:32,tranha2512,1146,gbc5331g,1227,red
57390174,2017-02-10 15:55:09,fpd5603g,1106,hoangdang,1154,red
57390175,2017-02-10 15:40:06,nguyenhuy1991,1219,mtn6828g,1101,black
57390176,2017-02-10 16:06:01,nhuha74,1203,mwf7236g,1211,red
57390177,2017-02-10 16:04:37,thanhlong99,1162,emmaihanoi2,1331,red
57390178,2017-02-10 15:53:04,nfd2807g,1302,ksd961g,1042,black
57390179,2017-02-10 15:55:18,fmn7061g,1260,wbn2983g,1159,red
57390180,2017-02-10 16:05:58,dinhnai,1613,baoicuucon,1650,red
57390181,2017-02-10 15:54:31,dkt5335g,998,cww9475g,1079,red
57390182,2017-02-10 16:00:11,fcw5829g,1049,phammanhhai,1084,red
57390183,2017-02-10 15:57:54,irongate,1260,bww3601g,914,black
57390184,2017-02-10 15:51:08,bwf7882g,1086,tt1208,1303,red
57390185,2017-02-10 15:49:31,bsc9065g,1200,paybo,1205,red
57390186,2017-02-10 16:04:14,emgaiquee,1589,thuynga09,1540,red
57390187,2017-02-10 16:01:53,tbg9533g,1200,smf8435g,1200,red
57390188,2017-02-10 16:06:48,songiadinh,1489,namdat78,1392,red
57390189,2017-02-10 16:05:41,anhquyet,1411,long1980,1220,black
57390190,2017-02-10 16:00:09,a0508,1474,pdn2971,1417,black
57390191,2017-02-10 16:02:57,xaxao,1515,lamsung1957,1409,red
57390192,2017-02-10 15:58:14,sdm7425g,1231,100d,1227,red
57390193,2017-02-10 16:05:11,gnt277g,1189,vucuongdt,1120,red
57390194,2017-02-10 16:03:49,thatnghiep,1311,thienthanhhoa,1282,black
57390195,2017-02-10 16:04:57,bacvt123,1313,thanhcadcam,1404,black
57390196,2017-02-10 15:59:30,gnol,1805,hcs1,1407,black
57390197,2017-02-10 16:04:22,ktm1978g,1294,thuanchau1981,1148,black
57390198,2017-02-10 15:48:55,bfm1574g,1389,khmoc,1392,red
57390199,2017-02-10 15:54:39,giang2547,1582,hien1001,1349,red
57390200,2017-02-10 15:56:07,tgp4102g,1336,vitlongto,1284,black
57390201,2017-02-10 16:05:22,puma001,1420,loan96,1474,black
57390202,2017-02-10 15:54:19,baolam123,1244,ccn9094g,1333,black
57390203,2017-02-10 16:07:06,toivaban,1242,anhhaivui,1261,red
57390204,2017-02-10 15:49:13,gioi1000,1236,youmy,1251,black
57390205,2017-02-10 16:10:20,horjzon09,1161,ducovi,951,red
57390206,2017-02-10 16:02:08,bgd8436g,1079,fkk2418g,1227,red
57390207,2017-02-10 15:43:32,builong1234,1056,khachoat,1057,black
57390208,2017-02-10 16:06:32,trieuhq,1252,leanhdung,981,black
57390209,2017-02-10 15:54:11,biphan2105,1438,tuoigi123,1094,black
57390210,2017-02-10 15:56:51,msm1691g,1210,phungthuong,1150,red
57390211,2017-02-10 15:51:22,psb3502g,1016,lengocsn,1178,black
57390212,2017-02-10 16:03:27,fff3052g,1277,wdm5966g,1175,black
57390213,2017-02-10 15:59:13,fnp5305g,1219,thuanataco,1247,black
57390214,2017-02-10 16:06:21,quechoa,1424,mkk1723g,982,black
57390215,2017-02-10 16:08:19,anhba6,1279,buidiep,1465,black
57390216,2017-02-10 15:59:17,cck2755g,1214,wangchunyan,1141,red
57390217,2017-02-10 15:58:14,baoboi66,1270,bathulyky,1322,black
57390218,2017-02-10 16:00:56,kwokwahchau67,1026,wgk5165,1138,black
57390219,2017-02-10 16:03:36,miningoc47,1301,benlau1000,1653,red
57390220,2017-02-10 16:06:28,guangliang,1117,nsc6634g,1242,red
57390221,2017-02-10 16:05:04,ngopao,1261,thanhdungkb,1230,red
57390222,2017-02-10 15:58:45,congsung,1206,battotthoi,1113,red
57390223,2017-02-10 15:50:50,mbp5692g,1164,gkd3503g,1183,red
57390224,2017-02-10 15:57:15,vanloi79,1223,hoangtungxb,1255,black
57390225,2017-02-10 16:03:59,tdcs,1423,psp592g,1339,black
57390226,2017-02-10 16:06:40,dbp4947g,1403,cotuongkings,1122,black
57390227,2017-02-10 16:03:53,gkp362g,1260,vuquyen,1213,black
57390228,2017-02-10 15:44:53,nmt9290g,1175,thichcaumuc1,1237,black
57390229,2017-02-10 15:58:18,daibien,1199,gnp6670g,1193,black
57390230,2017-02-10 16:05:19,dkb6114g,1111,tmw516g,1140,red
57390231,2017-02-10 15:51:57,hieuchinh2012,1157,nguyentanvan,1140,red
57390232,2017-02-10 15:47:52,longnhatran,1203,tdt70,1288,red
57390233,2017-02-10 15:57:19,dkf5842g,1203,2327,1151,red
